Asset ID,Road ID,Road Name,Road Authority,Rural/Urban,Road Classification,Road Priority,status,start,end,Locality,length_m,width_m,Area (m2),Condition Ratings,Year of Construction,Comment,OBJECTID (GIS),Road Number (GIS),Asset ID  (GIS),gis_status
23,9693,Atherton Drive 01,Crown,Urban,Local,79,Sealed,0,160,Urunga,160,6.7,1072,1,#N/A,,22,9693,100027,Mutiple Chainage
23,9693,Atherton Drive 02,Crown,Urban,Local,79,Sealed,160,900,Urunga,740,6.5,4810,1,#N/A,,22,9693,100027,Mutiple Chainage
23,9693,Atherton Drive 03,Crown,Urban,Local,79,Sealed,900,1050,Urunga,150,7.3,1095,4,#N/A,,22,9693,100027,Mutiple Chainage
23,9693,Atherton Drive 04,Crown,Urban,Local,79,Sealed,1050,1274.709477,Urunga,224.7094768,7.3,1640.379181,2,#N/A,,22,9693,100027,Mutiple Chainage
44,9698,Bailey Street 01,BSC,Urban,Local,92,Sealed,0,260,Repton,260,6,1560,3,2019,,24,9698,100029,Mutiple Chainage
44,9698,Bailey Street 02,BSC,Urban,Local,92,Sealed,260,302.6966349,Repton,42.69663486,6,256.1798092,1,2019,,24,9698,100029,Mutiple Chainage
73,9699,Baker Street 01,BSC,Urban,Local,105,Sealed,0,300,Fernmount,300,4.8,1440,4,2014,,25,9699,100030,Mutiple Chainage
73,9699,Baker Street 02,BSC,Urban,Local,105,Sealed,300,350,Fernmount,50,4.8,240,3,2014,,25,9699,100030,Mutiple Chainage
73,9699,Baker Street 03,BSC,Urban,Local,105,Sealed,350,375.0572482,Fernmount,25.05724816,4.8,120.2747912,3,2014,,25,9699,100030,Mutiple Chainage
317,10087,Balcomb Lane 01,BSC,Urban,Local,105,Sealed,0,60,Bellingen,60,3,180,3,2008,,274,10087,100369,Mutiple Chainage
317,10087,Balcomb Lane 02,BSC,Urban,Local,105,Unsealed,60,90,Bellingen,30,3,90,3,2008,,274,10087,100369,Mutiple Chainage
317,10087,Balcomb Lane 03,BSC,Urban,Local,105,Sealed,90,139.508954,Bellingen,49.50895398,3,148.5268619,3,2008,,274,10087,100369,Mutiple Chainage
34,9700,Ballards Road 01,BSC,Rural,Local,91,Sealed,0,c,Valla,360,3.6,1296,1,2016,,423,9700,100031,Mutiple Chainage
34,9700,Ballards Road 02,BSC,Rural,Local,91,Sealed,360,870,Valla,510,3.6,1836,3,2016,,423,9700,100031,Mutiple Chainage
34,9700,Ballards Road 03,BSC,Rural,Local,91,Unsealed,870,2934.441456,Valla,2064.441456,3.6,7431.989241,2,2016,,423,9700,100031,Mutiple Chainage
244,9707,Beaumonts Road 01,BSC,Rural,Local,100,Sealed,0,1220,Deer Vale,1220,3.7,4514,2,2009,,32,9707,100038,Mutiple Chainage
244,9707,Beaumonts Road 02,BSC,Rural,Local,100,Unsealed,1220,2486.462671,Deer Vale,1266.462671,3.7,4685.911881,2,2016,,32,9707,100038,Mutiple Chainage
217,9710,Bellingen Street 01,BSC,Urban,Local,22,Sealed,0,270,Urunga,270,9.4,2538,2,1985,,35,9710,100041,Mutiple Chainage
217,9710,Bellingen Street 02,BSC,Urban,Local,22,Sealed,270,420,Urunga,150,9.7,1455,1,1996,,35,9710,100041,Mutiple Chainage
217,9710,Bellingen Street 03,BSC,Urban,Local,22,Sealed,420,1265.944579,Urunga,845.9445785,9.1,7698.095664,1,2009,,35,9710,100041,Mutiple Chainage
426,9711,Bennetts Road 01,BSC,Rural,Local,121,Sealed,0,770,Bielsdown Hills,770,3,2310,2,1985,,424,9711,100042,Mutiple Chainage
426,9711,Bennetts Road 02,BSC,Rural,Local,121,Unsealed,770,1562.746122,Bielsdown Hills,792.7461223,3,2378.238367,2,2012,,424,9711,100042,Mutiple Chainage
431,9714,Billings Road 01,BSC,Rural,Local,115,Sealed,0,160,Dorrigo,160,3,480,1,2004,,425,9714,100046,Mutiple Chainage
431,9714,Billings Road 02,BSC,Rural,Local,115,Unsealed,160,2892.170093,Dorrigo,2732.170093,3,8196.51028,1,2004,,425,9714,100046,Mutiple Chainage
223,9720,Bonville Street 01,BSC,Urban,Local,44,Sealed,0,110,Urunga,110,10.7,1177,1,1985,,40,9720,100052,Mutiple Chainage
223,9720,Bonville Street 02,BSC,Urban,Local,44,Sealed,110,677.725713,Urunga,567.725713,9.8,5563.711987,2,1974,,40,9720,100052,Mutiple Chainage
359,9724,Bowra Street 01,BSC,Urban,Local,19,Sealed,0,30,Urunga,30,7.8,234,2,1968,,43,9724,100056,Mutiple Chainage
359,9724,Bowra Street 02,BSC,Urban,Local,19,Sealed,30,130,Urunga,100,12.7,1270,1,1968,,43,9724,100056,Mutiple Chainage
359,9724,Bowra Street 03,BSC,Urban,Local,19,Sealed,130,347.047468,Urunga,217.047468,7.8,1692.97025,1,1974,,43,9724,100056,Mutiple Chainage
156,9725,Bowraville Road 01,BSC,Rural,Local,16,Sealed,0,810,Bellingen,810,5.8,4698,3,1976,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 02,BSC,Rural,Local,16,Sealed,810,1180,Bellingen,370,6.5,2405,1,1985,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 03,BSC,Rural,Local,16,Sealed,1180,4670,Bellingen,3490,5.6,19544,1,1996,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 04,BSC,Rural,Local,16,Sealed,4670,6490,Bellingen,1820,5.6,10192,1,1974,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 05,BSC,Rural,Local,16,Sealed,6490,7790,Bellingen,1300,5.6,7280,1,1985,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 06,BSC,Rural,Local,16,Sealed,7790,9530,Bellingen,1740,5.5,9570,1,1996,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 07,BSC,Rural,Local,16,Sealed,9530,10830,Bellingen,1300,5.5,7150,1,1996,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 08,BSC,Rural,Local,16,Sealed,10830,11380,Bellingen,550,5.5,3025,1,2014,,429,9725,100057,Mutiple Chainage
156,9725,Bowraville Road 09,BSC,Rural,Local,16,Unsealed,11380,14847.81364,Bellingen,3467.813642,4.6,15951.94275,4,2001,,429,9725,100057,Mutiple Chainage
274,9726,Braithwaite Avenue 01,BSC,Urban,Local,101,Sealed,0,220,Bellingen,220,8.2,1804,3,1974,,44,9726,100058,Mutiple Chainage
274,9726,Braithwaite Avenue 02,BSC,Urban,Local,101,Sealed,220,295.1608982,Bellingen,75.16089818,4.8,360.7723113,1,1974,,44,9726,100058,Mutiple Chainage
394,9727,Breakwells Road 01,BSC,Rural,Local,121,Sealed,0,740,Megan,740,4,2960,2,1976,,430,9727,100059,Mutiple Chainage
394,9727,Breakwells Road 02,BSC,Rural,Local,121,Sealed,740,1576.40627,Megan,836.4062696,4,3345.625078,2,1976,,430,9727,100059,Mutiple Chainage
436,9729,Briggsvale Road 01,BSC,Rural,Local,77,Sealed,0,720,Megan,720,3,2160,3,1976,,45,9729,100061,Mutiple Chainage
436,9729,Briggsvale Road 02,BSC,Rural,Local,77,Unsealed,720,2261.970192,Megan,1541.970192,3,4625.910575,3,1976,,45,9729,100061,Mutiple Chainage
440,9734,Cabans Road 01,BSC,Rural,Local,117,Sealed,0,20,Raleigh,20,3,60,3,2012,,433,9734,100065,Mutiple Chainage
440,9734,Cabans Road 02,BSC,Rural,Local,117,Unsealed,20,600,Raleigh,580,3,1740,4,2012,,433,9734,100065,Mutiple Chainage
440,9734,Cabans Road 03,BSC,Rural,Local,117,Sealed,600,860,Raleigh,260,3,780,4,2012,,433,9734,100065,Mutiple Chainage
440,9734,Cabans Road 04,BSC,Rural,Local,117,Unsealed,860,1302.520411,Raleigh,442.5204106,3,1327.561232,4,2012,,433,9734,100065,Mutiple Chainage
457,9738,Casuarina Avenue,BSC,Urban,Local,92,Sealed,0,395.5228708,Bellingen,395.5228708,6,2373.137225,3,1968,,51,9738,100069,Mutiple Chainage
1370,9738,Casuarina Avenue - 01,BSC,Urban,Local,92,Sealed,0,67.12791577,Bellingen,67.12791577,8,537.0233261,3,1985,,51,9738,100069,Mutiple Chainage
476,9739,Casuarina Street,BSC,Urban,Local,95,Sealed,0,392.3320906,Dorrigo,392.3320906,3,1176.996272,2,1968,,53,9739,100071,Mutiple Chainage
477,9739,Casuarina Street - 01,BSC,Urban,Local,95,Sealed,0,84.32353707,Dorrigo,84.32353707,7.2,607.1294669,2,1968,,53,9739,100071,Mutiple Chainage
2557,9741,Cedar Street 01,BSC,Urban,Local,65,Sealed,0,110,Dorrigo,110,4.8,528,2,1968,,392,9741,100510,Mutiple Chainage
2557,9741,Cedar Street 02,BSC,Urban,Local,65,Sealed,110,240,Dorrigo,130,5.8,754,2,1968,,392,9741,100510,Mutiple Chainage
2557,9741,Cedar Street 03,BSC,Urban,Local,65,Sealed,240,522.2,Dorrigo,282.2,6,1693.2,1,1996,,392,9741,100510,Mutiple Chainage
319,9744,Church Street - 01,BSC,Urban,Local,6,Sealed,0,65.44709732,Bellingen,65.44709732,4,261.7883893,1,1987,,58,9744,100076,Mutiple Chainage
113,9744,Church Street - Collector 01,BSC,Urban,Local,6,Sealed,0,60,Bellingen,60,11.4,684,1,1996,,58,9744,100076,Mutiple Chainage
113,9744,Church Street - Collector 02,BSC,Urban,Local,6,Sealed,60,559.6704117,Bellingen,499.6704117,11.4,5696.242693,1,1996,,58,9744,100076,Mutiple Chainage
157,9744,Church Street - Local,BSC,Urban,Local,6,Sealed,0,92.64343851,Bellingen,92.64343851,17.3,1602.731486,1,1981,,58,9744,100076,Mutiple Chainage
358,9748,Comlaroi Street 01,BSC,Urban,Local,85,Sealed,0,80,Urunga,80,9,720,1,1976,,61,9748,100081,Mutiple Chainage
358,9748,Comlaroi Street 02,BSC,Urban,Local,85,Sealed,80,208.5893111,Urunga,128.5893111,3.5,450.0625889,1,1968,,61,9748,100081,Mutiple Chainage
357,9750,Coopers Lane 01,BSC,Urban,Local,97,Sealed,0,230,Urunga,230,3,690,2,1974,,63,9750,100083,Mutiple Chainage
357,9750,Coopers Lane 02,BSC,Urban,Local,97,Sealed,230,344.7211758,Urunga,114.7211758,3.3,378.5798803,1,1968,,63,9750,100083,Mutiple Chainage
189,9751,Coramba Road 01,BSC,Rural,Regional,2,Sealed,0,1200,Dorrigo,1200,5.5,6600,2,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 02,BSC,Rural,Regional,2,Sealed,1200,1670,Dorrigo,470,5.5,2585,2,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 03,BSC,Rural,Regional,2,Sealed,1670,1860,Dorrigo,190,5.8,1102,1,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 04,BSC,Rural,Regional,2,Sealed,1860,2030,Dorrigo,170,5.8,986,1,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 05,BSC,Rural,Regional,2,Sealed,2030,2790,Dorrigo,760,5.8,4408,1,2014,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 06,BSC,Rural,Regional,2,Sealed,2790,3460,Dorrigo,670,5.8,3886,2,2014,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 07,BSC,Rural,Regional,2,Sealed,3460,4880,Dorrigo,1420,5.8,8236,1,1985,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 08,BSC,Rural,Regional,2,Sealed,4880,5470,Dorrigo,590,6.4,3776,1,1985,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 09,BSC,Rural,Regional,2,Sealed,5470,6000,Dorrigo,530,6.4,3392,1,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 10,BSC,Rural,Regional,2,Sealed,6000,6360,Dorrigo,360,6.4,2304,1,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 11,BSC,Rural,Regional,2,Sealed,6360,7030,Dorrigo,670,6.4,4288,3,1987,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 12,BSC,Rural,Regional,2,Sealed,7030,8840,Dorrigo,1810,5.8,10498,1,1985,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 13,BSC,Rural,Regional,2,Sealed,8840,9450,Dorrigo,610,6.2,3782,1,1996,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 14,BSC,Rural,Regional,2,Sealed,9450,10700,Dorrigo,1250,6.2,7750,1,1996,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 15,BSC,Rural,Regional,2,Sealed,10700,13020,Dorrigo,2320,7.8,18096,1,1977,,435,9751,100084,Mutiple Chainage
189,9751,Coramba Road 16,BSC,Rural,Local,2,Unsealed,13020,20830.38079,Dorrigo,7810.380789,5.5,42957.09434,3,1981,,435,9751,100084,Mutiple Chainage
150,10573,Creek Lane 01,BSC,Urban,Local,88,Sealed,0,150,Bellingen,150,3.5,525,4,2009,,312,10573,100412,Mutiple Chainage
150,10573,Creek Lane 02,BSC,Urban,Local,88,Sealed,150,224.5790036,Bellingen,74.57900362,3.5,261.0265127,4,2009,,312,10573,100412,Mutiple Chainage
293,9760,Crown Street - Roundabout,BSC,Urban,Local,3,Sealed,0,41.38203229,Bellingen,41.38203229,8,331.0562584,2,#N/A,Width measured from Map,70,9760,100092,Mutiple Chainage
292,9760,Crown Street 01,BSC,Urban,Local,3,Sealed,0,200,Bellingen,200,9.2,1840,1,1977,,70,9760,100092,Mutiple Chainage
292,9760,Crown Street 02,BSC,Urban,Local,3,Sealed,200,1538.518467,Bellingen,1338.518467,9.8,13117.48097,3,1996,,70,9760,100092,Mutiple Chainage
24,9761,Cudgery Street - Arterial,RMS,Urban,Local,N/A,Sealed,0,352.2446277,Dorrigo,352.2446277,18.3,6446.076687,,#N/A,,72,9761,100094,Mutiple Chainage
243,9761,Cudgery Street - Local,BSC,Urban,Local,50,Sealed,0,142.4022321,Dorrigo,142.4022321,6.1,868.6536161,2,1900,,72,9761,100094,Mutiple Chainage
80,9763,Darkwood Road 01,BSC,Rural,Local,7,Sealed,0,40,Thora,40,6,240,1,1974,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 02,BSC,Rural,Local,7,Sealed,40,610,Thora,570,6,3420,3,1974,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 03,BSC,Rural,Local,7,Sealed,610,1170,Thora,560,6,3360,3,1974,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 04,BSC,Rural,Local,7,Sealed,1170,2250,Thora,1080,4,4320,3,1996,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 05,BSC,Rural,Local,7,Sealed,2250,4060,Thora,1810,4,7240,2,1985,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 06,BSC,Rural,Local,7,Sealed,4060,6760,Thora,2700,4,10800,2,2009,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 07,BSC,Rural,Local,7,Sealed,6760,8360,Thora,1600,4,6400,2,2014,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 08,BSC,Rural,Local,7,Sealed,8360,8570,Thora,210,4,840,3,2014,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 09,BSC,Rural,Local,7,Sealed,8570,11940,Thora,3370,3,10110,1,1998,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 10,BSC,Rural,Local,7,Sealed,11940,12830,Thora,890,5,4450,1,1974,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 11,BSC,Rural,Local,7,Sealed,12830,13140,Thora,310,6,1860,1,1973,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 12,BSC,Rural,Local,7,Sealed,13140,13700,Thora,560,6,3360,1,1973,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 13,BSC,Rural,Local,7,Sealed,13700,14850,Thora,1150,5,5750,1,1987,,437,9763,100097,Mutiple Chainage
80,9763,Darkwood Road 14,BSC,Rural,Local,7,Unsealed,14850,24560,Thora,9710,3.5,33985,5,1987,,437,9763,100097,Mutiple Chainage
417,9766,Deer Park Road 01,BSC,Rural,Local,121,Sealed,0,50,Deer Vale,50,3.5,175,2,2012,,74,9766,100100,Mutiple Chainage
417,9766,Deer Park Road 02,BSC,Rural,Local,121,Unsealed,50,1482.20359,Deer Vale,1432.20359,3.5,5012.712564,2,2012,,74,9766,100100,Mutiple Chainage
246,9767,Deer Vale Road 01,BSC,Rural,Local,21,Sealed,0,800,Dorrigo,800,4.5,3600,2,1976,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 02,BSC,Rural,Local,21,Sealed,800,1360,Dorrigo,560,4.5,2520,2,1976,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 03,BSC,Rural,Local,21,Sealed,1360,2180,Dorrigo,820,4.5,3690,2,1976,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 04,BSC,Rural,Local,21,Sealed,2180,2700,Dorrigo,520,4,2080,2,2003,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 05,BSC,Rural,Local,21,Unsealed,2700,14220,Dorrigo,11520,4.5,51840,3,1984,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 06,BSC,Rural,Local,21,Sealed,14220,14920,Dorrigo,700,3.5,2450,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 07,BSC,Rural,Local,21,Sealed,14920,15700,Dorrigo,780,3.5,2730,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 08,BSC,Rural,Local,21,Sealed,15700,16730,Dorrigo,1030,3.5,3605,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 09,BSC,Rural,Local,21,Sealed,16730,17680,Dorrigo,950,3.5,3325,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 10,BSC,Rural,Local,21,Sealed,17680,18740,Dorrigo,1060,3.5,3710,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 11,BSC,Rural,Local,21,Sealed,18740,19070,Dorrigo,330,3.5,1155,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 12,BSC,Rural,Local,21,Sealed,19070,19690,Dorrigo,620,3.5,2170,2,1985,,440,9767,100101,Mutiple Chainage
246,9767,Deer Vale Road 13,BSC,Rural,Local,21,Sealed,19690,20871.67654,Dorrigo,1181.67654,3.5,4135.86789,2,1985,,440,9767,100101,Mutiple Chainage
458,9768,Dillon Close,BSC,Urban,Local,112,Sealed,0,105.9908851,Bellingen,105.9908851,7.4,784.3325499,2,1974,,75,9768,100102,Mutiple Chainage
1376,9768,Dillon Close - 01,BSC,Urban,Local,118,Sealed,0,21.8183449,Bellingen,21.8183449,6,130.9100694,2,1967,,75,9768,100102,Mutiple Chainage
1377,9768,Dillon Close - 02,BSC,Urban,Local,118,Sealed,0,13.9663783,Bellingen,13.9663783,6,83.79826982,2,1967,,75,9768,100102,Mutiple Chainage
86,9770,Dome Road 01,BSC,Rural,Local,39,Sealed,0,290,Dorrigo,290,6.5,1885,3,1996,,441,9770,100106,Mutiple Chainage
86,9770,Dome Road 02,BSC,Rural,Local,39,Sealed,290,510,Dorrigo,220,6.5,1430,2,1996,,441,9770,100106,Mutiple Chainage
86,9770,Dome Road 03,BSC,Rural,Local,39,Sealed,510,1490,Dorrigo,980,6.5,6370,3,1996,,441,9770,100106,Mutiple Chainage
86,9770,Dome Road 04,BSC,Rural,Local,39,Sealed,1490,2300,Dorrigo,810,3.5,2835,3,1985,,441,9770,100106,Mutiple Chainage
86,9770,Dome Road 05,BSC,Rural,Local,39,Sealed,2300,4280,Dorrigo,1980,5.1,10098,2,1996,,441,9770,100106,Mutiple Chainage
86,9770,Dome Road 06,BSC,Rural,Local,39,Unsealed,4280,6078.005363,Dorrigo,1798.005363,6,10788.03218,2,2001,,441,9770,100106,Mutiple Chainage
85,9771,Dorrigo Street 01,BSC,Urban,Local,105,Sealed,0,260,Dorrigo,260,5.2,1352,1,1996,,79,9771,100107,Mutiple Chainage
85,9771,Dorrigo Street 02,BSC,Urban,Local,105,Sealed,260,308.7906919,Dorrigo,48.79069188,7.1,346.4139124,3,1996,,79,9771,100107,Mutiple Chainage
277,9772,Dowle Street 01,BSC,Urban,Local,106,Sealed,0,400,Bellingen,400,8.5,3400,3,1985,,80,9772,100108,Mutiple Chainage
277,9772,Dowle Street 02,BSC,Urban,Local,106,Sealed,400,595.7817057,Bellingen,195.7817057,8.5,1664.144499,2,#N/A,,80,9772,100108,Mutiple Chainage
311,9773,Dudley Street 01,BSC,Urban,Local,107,Sealed,0,110,Bellingen,110,3.5,385,1,1976,,81,9773,100109,Mutiple Chainage
311,9773,Dudley Street 02,BSC,Urban,Local,107,Sealed,110,195.1835164,Bellingen,85.1835164,3.5,298.1423074,1,1976,,81,9773,100109,Mutiple Chainage
220,9780,Emersons Road 01,BSC,Rural,Local,81,Sealed,0,860,Bostobrick,860,3.75,3225,1,1996,,88,9780,100116,Mutiple Chainage
220,9780,Emersons Road 02,BSC,Rural,Local,81,Unsealed,860,4691.750378,Bostobrick,3831.750378,7,26822.25264,2,#N/A,,88,9780,100116,Mutiple Chainage
398,9785,Fernbrook Loop Road 01,BSC,Rural,Local,64,Sealed,0,1150,Fernbrook,1150,3.3,3795,1,1974,,92,9785,100121,Mutiple Chainage
398,9785,Fernbrook Loop Road 02,BSC,Rural,Local,64,Sealed,1150,1960,Fernbrook,810,3.3,2673,2,1974,,92,9785,100121,Mutiple Chainage
398,9785,Fernbrook Loop Road 03,BSC,Rural,Local,64,Sealed,1960,2230,Fernbrook,270,3.3,891,3,1974,,92,9785,100121,Mutiple Chainage
398,9785,Fernbrook Loop Road 04,BSC,Rural,Local,64,Sealed,2230,3040,Fernbrook,810,3.3,2673,3,1974,,92,9785,100121,Mutiple Chainage
398,9785,Fernbrook Loop Road 05,BSC,Rural,Local,64,Sealed,3040,5161.036923,Fernbrook,2121.036923,3,6363.110769,3,1985,,92,9785,100121,Mutiple Chainage
226,9788,Fitzroy Street,BSC,Urban,Local,33,Sealed,0,340,Urunga,340,8.1,2754,1,1968,,94,9788,100123,Mutiple Chainage
226,9788,Fitzroy Street,BSC,Urban,Local,33,Sealed,340,462.7778949,Urunga,122.7778949,8.1,994.5009484,1,1968,,94,9788,100123,Mutiple Chainage
2158,9789,Ford Street 01,BSC,Urban,Local,37,Sealed,0,310,Bellingen,310,8,2480,1,1979,,391,9789,100509,Mutiple Chainage
2158,9789,Ford Street 02,BSC,Urban,Local,37,Sealed,310,530,Bellingen,220,7.4,1628,3,1966,,391,9789,100509,Mutiple Chainage
2158,9789,Ford Street 03,BSC,Urban,Local,37,Sealed,530,790,Bellingen,260,11.2,2912,1,1974,,391,9789,100509,Mutiple Chainage
2158,9789,Ford Street 04,BSC,Urban,Local,37,Sealed,790,851.0674101,Bellingen,61.06741007,3.2,195.4157122,1,2009,,391,9789,100509,Mutiple Chainage
1387,9793,Funda Close,BSC,Urban,Local,112,Sealed,0,214.8507312,Bellingen,214.8507312,7.7,1654.35063,2,1996,,97,9793,100127,Mutiple Chainage
1389,9793,Funda Close - 01,BSC,Urban,Local,114,Sealed,0,21.74359695,Bellingen,21.74359695,6.6,143.5077399,2,1996,,97,9793,100127,Mutiple Chainage
137,9794,Gatenby Street 01,BSC,Urban,Local,116,Sealed,0,160,Dorrigo,160,8.9,1424,1,1968,,99,9794,100129,Mutiple Chainage
137,9794,Gatenby Street 02,BSC,Urban,Local,116,Sealed,160,181.7300729,Dorrigo,21.73007289,8.9,193.3976487,3,1968,,99,9794,100129,Mutiple Chainage
503,9908,Giinagay Way,RMS,Urban,Local,N/A,Sealed,0,631.8141758,Raleigh,631.8141758,,0,,#N/A,,185,9908,100252,Mutiple Chainage
1355,9908,Giinagay Way,RMS,Urban,Local,N/A,Sealed,0,12513.8505,Valla,12513.8505,,0,,#N/A,,185,9908,100252,Mutiple Chainage
456,9908,Giinagay Way - 01,RMS - Other,Urban,Local,N/A,Unsealed,0,231.9394731,Urunga,231.9394731,,0,,#N/A,,185,9908,100252,Mutiple Chainage
479,9908,Giinagay Way - 02,BSC,Urban,Local,N/A,Sealed,0,255.3426783,Urunga,255.3426783,4,1021.370713,3,#N/A,,185,9908,100252,Mutiple Chainage
480,9908,Giinagay Way - 03,RMS,Urban,Local,N/A,Sealed,0,151.4165138,Urunga,151.4165138,,0,,#N/A,,185,9908,100252,Mutiple Chainage
481,9908,Giinagay Way - 04,RMS,Urban,Local,N/A,Sealed,0,74.63202263,Urunga,74.63202263,,0,,#N/A,,185,9908,100252,Mutiple Chainage
482,9908,Giinagay Way - 05,RMS,Urban,Local,N/A,Sealed,0,86.31174093,Urunga,86.31174093,,0,,#N/A,,185,9908,100252,Mutiple Chainage
1357,9908,Giinagay Way - Southbound,RMS,Urban,Local,N/A,Sealed,0,1843.902879,Urunga,1843.902879,,0,,#N/A,,185,9908,100252,Mutiple Chainage
260,9798,Gleniffer Road 01,BSC,Rural,Local,15,Sealed,0,1650,Gleniffer,1650,4.6,7590,2,1976,,102,9798,100133,Mutiple Chainage
260,9798,Gleniffer Road 02,BSC,Rural,Local,15,Sealed,1650,4480,Gleniffer,2830,4.6,13018,1,1976,,102,9798,100133,Mutiple Chainage
260,9798,Gleniffer Road 03,BSC,Rural,Local,15,Sealed,4480,5410,Gleniffer,930,4.6,4278,1,1974,,102,9798,100133,Mutiple Chainage
260,9798,Gleniffer Road 04,BSC,Rural,Local,15,Sealed,5410,6120,Gleniffer,710,4.6,3266,1,2009,,102,9798,100133,Mutiple Chainage
260,9798,Gleniffer Road 05,BSC,Rural,Local,15,Sealed,6120,7030,Gleniffer,910,4.6,4186,1,1985,,102,9798,100133,Mutiple Chainage
260,9798,Gleniffer Road 06,BSC,Rural,Local,15,Sealed,7030,7752.595279,Gleniffer,722.595279,4.6,3323.938283,2,2009,,102,9798,100133,Mutiple Chainage
9,9801,Gordonville Road 01,BSC,Rural,Local,46,Sealed,0,650,Gleniffer,650,3.2,2080,1,1967,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 02,BSC,Rural,Local,46,Sealed,650,1080,Gleniffer,430,3.2,1376,1,1992,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 03,BSC,Rural,Local,46,Sealed,1080,1190,Gleniffer,110,3.2,352,1,1992,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 04,BSC,Rural,Local,46,Sealed,1190,2010,Gleniffer,820,3.2,2624,1,1992,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 05,BSC,Rural,Local,46,Sealed,2010,2960,Gleniffer,950,3.3,3135,1,1977,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 06,BSC,Rural,Local,46,Sealed,2960,3500,Gleniffer,540,3.4,1836,1,1974,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 07,BSC,Rural,Local,46,Sealed,3500,4260,Gleniffer,760,3.4,2584,1,1974,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 08,BSC,Rural,Local,46,Sealed,4260,4660,Gleniffer,400,3.4,1360,1,1974,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 09,BSC,Rural,Local,46,Sealed,4660,4720,Gleniffer,60,3.4,204,1,1974,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 10,BSC,Rural,Local,46,Sealed,4720,5120,Gleniffer,400,3.4,1360,1,1974,,527,9801,100136,Mutiple Chainage
9,9801,Gordonville Road 11,BSC,Rural,Local,46,Sealed,5120,6038.927254,Gleniffer,918.9272537,3.4,3124.352663,3,1974,,527,9801,100136,Mutiple Chainage
176,9803,Gum Street 01,BSC,Urban,Local,112,Sealed,0,120,Dorrigo,120,3,360,1,1987,,106,9803,100138,Mutiple Chainage
